URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationEndoscopyValueJed_VS,1.2.0-dev,active,,JP_ObservationEndoscopyValueJed_VS,JP Core Observation Endoscopy Value JED ValueSet,"日本消化器内視鏡学会が推進するJED (Japan Endoscopy Database) Projectのコード値セットのうち主に「所見（存在所見）」「質的診断」に該当するコード",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationRadiologyCode_VS,1.2.0-dev,active,,JP_ObservationRadiologyCode_VS,JP Core Observation Radiology Code ValueSet,"Observation（放射線）コードで使用する項目値セット。LOINCのFindings、Impressionに相当する",,"LOINC"
http://jpfhir.jp/fhir/core/ValueSet/JP_PhysicalExamCode_VS,1.2.0-dev,active,,JP_PhysicalExamCode_VS,JP Core Physical Exam Code ValueSet,"身体所見の区分を表す値セット",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedureBodySite_VS,1.2.0-dev,active,,JP_ProcedureBodySite_VS,JP Core Procedure BodySite ValueSet,"処置の対象となる身体部位のコード",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedureCodesICHI_VS,1.2.0-dev,active,,JP_ProcedureCodesICHI_VS,JP Core Procedure Codes ICHI ValueSet,"処置のコード:ICHI(International Classification of Health Interventions)の値セット",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedureCondition_VS,1.2.0-dev,active,,JP_ProcedureCondition_VS,JP Core Procedure Condition ValueSet,"処置中もしくは処置の後に発生した合併症を示すコード(Condition/Problem/Diagnosis)の値セット",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedureDeviceAction_VS,1.2.0-dev,active,,JP_ProcedureDeviceAction_VS,JP Core Procedure Device Action ValueSet,"処置の実施中に機器に起こった変化を示す値セット",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedureDeviceKind_VS,1.2.0-dev,active,,JP_ProcedureDeviceKind_VS,JP Core Procedure Device Kind ValueSet,"処置の実施に利用された医療機器を識別する値セット",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedureFollowUp_VS,1.2.0-dev,active,,JP_ProcedureFollowUp_VS,JP Core Procedure Follow Up ValueSet,"処置のフォローアップとして実施される処置の値セット",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedureNotPerformedReason_VS,1.2.0-dev,active,,JP_ProcedureNotPerformedReason_VS,JP Core Procedure Not Performed Reason ValueSet,"処置が実施されなかった理由、または開始された処置が完了しなかった理由を示す値セット",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedureOutcome_VS,1.2.0-dev,active,,JP_ProcedureOutcome_VS,JP Core Procedure Outcome ValueSet,"処置が実施されたアウトカムを示す値セット",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedurePerformerRole_VS,1.2.0-dev,active,,JP_ProcedurePerformerRole_VS,JP Core Procedure Performer Role ValueSet,"処置を実施した者の役割（ロール）を示す値セット",,"jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_ProcedureReason_VS,1.2.0-dev,active,,JP_ProcedureReason_VS,JP Core Procedure Reason ValueSet,"処置が実施された理由を示す値セット",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ReasonCodesJed_VS,1.2.0-dev,active,,JP_ReasonCodesJed_VS,JP Core ImagingStudy Endoscopy Reason Code JED ValueSet,"日本消化器内視鏡学会が推進するJED (Japan Endoscopy Database) Projectのコード値セットのうち「検査目的」、「治療目的」に該当するコード",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_SimpleObservationCategory_VS,1.2.0-dev,active,,JP_SimpleObservationCategory_VS,JP Core Simple Observation Category ValueSet,"JP Coreにて定義したObservationリソースに関する分類の値セット",,"Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_Undefined_VS,1.2.0-dev,active,,JP_Undefined_VS,JP Core Undefined ValueSet,"未定義の値セット。使用する予定のコードシステムが利用できない場合や方針未決定の場合に割り振る特別なリソースである。",,"Internal"
