URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationSubstitutionNotAllowedReason_VS,1.1.0a,active,,JP_MedicationSubstitutionNotAllowedReason_VS,JP Core Medication Substitution Not Allowed Reason ValueSet,"後発医薬品変更不可区分の値セット","StructureDefinition/jp-medicationrequest,StructureDefinition/jp-medicationrequest-injection","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationUnitMERIT9_VS,1.1.0a,active,,JP_MedicationUnitMERIT9_VS,JP Core Medication MERIT9 Unit ValueSet,"MERIT9医薬品単位略号の値セット","StructureDefinition/jp-medicationsimplequantity,StructureDefinition/jp-medicationquantity","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationUsageInjection_VS,1.1.0a,active,,JP_MedicationUsageInjection_VS,JP Core MedicationReuqest Injection Usage ValueSet,"注射用MedicationRequestで使用する用法コードの値セット","StructureDefinition/jp-medicationdosage-injection","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationUsageJAMIAdditional_VS,1.1.0a,active,,JP_MedicationUsageJAMIAdditional_VS,JP Core Medication JAMI Additional Usage ValueSet,"JAMI標準用法規格補足用法コードの値セット","StructureDefinition/jp-medicationdosagebase","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MedicationUsageJAMI_VS,1.1.0a,active,,JP_MedicationUsageJAMI_VS,JP Core Medication JAMI Usage ValueSet,"JAMI標準用法コードの値セット","StructureDefinition/jp-medicationdosage","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_MicrobiologyCategory_VS,1.1.0,active,,JP_MicrobiologyCategory_VS,JP Core MicrobiologyCategory ValueSet,"微生物学検査カテゴリ値セット","StructureDefinition/jp-observation-microbiology","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_Microbiology_AntiMicrobialDrug_VS,1.1.0,active,,JP_Microbiology_AntiMicrobialDrug_VS,JP Core Microbiology AntiMicrobial Drug ValueSet,"微生物学検査 抗微生物学的薬剤値セット   本コードは厚生労働省院内感染対策サーベイランス事業(https://janis.mhlw.go.jp/)で作成されているマスタを編集・加工して利用している","StructureDefinition/jp-observation-microbiology","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_Microbiology_InfectiousAgent_VS,1.1.0,active,,JP_Microbiology_InfectiousAgent_VS,JP Core Microbiology Infectious Agent ValueSet,"微生物学的検査感染性物質値セット   本コードは厚生労働省院内感染対策サーベイランス事業(https://janis.mhlw.go.jp/)で作成されているマスタを編集・加工して利用している","StructureDefinition/jp-observation-microbiology","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationBodyMeasurementCategory_VS,1.1.0,active,,JP_ObservationBodyMeasurementCategory_VS,JP Core Observation BodyMeasurement Category ValueSet,"Observation（身体計測）カテゴリで使用する分類の値セット","StructureDefinition/jp-observation-bodymeasurement","jpfhir-terminology"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationBodyMeasurementCode_VS,1.1.0,active,,JP_ObservationBodyMeasurementCode_VS,JP Core Observation BodyMeasurement Code ValueSet,"Observation（身体計測）コードで使用する項目値セット","StructureDefinition/jp-observation-bodymeasurement","Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationDetailedDentalCategory_VS,1.2.0,active,,JP_ObservationDetailedDentalCategory_VS,JP Core ObservationDetailedDentalCategory ValueSet,"JP Coreにて定義した歯科のObservationリソースに関するカテゴリの第３コード","StructureDefinition/jp-observation-dentaloral-missingtoothcondition,StructureDefinition/jp-observation-dentaloral-toothtreatmentcondition,StructureDefinition/jp-observation-dentaloral-ecs,StructureDefinition/jp-observation-dentaloral-toothexistence","Internal"
http://jpfhir.jp/fhir/core/ValueSet/JP_ObservationElectrocardiogramComponentCode_VS,1.2.0,active,,JP_ObservationElectrocardiogramComponentCode_VS,JP Core Observation Electrocardiogram Component Code ValueSet,"心電図検査の一連の測定項目を示す値セット","StructureDefinition/jp-observation-electrocardiogram","LOINC"
